Connected to /dev/tty.usbmodem1101 - 2 loops 0 phase difference
H_min: 0.0000 | R:   69 | Data: 48346cbcfd20042986987efd3e9a971a5dc8b00bd6eaf07a9c50ca56bdbfe73f56a617efd949d8ee82c5154b91b3f3e1d256ed0d84ea3a6155c74c6b2c2d67022b2d0345de58f482c2169e1e3f5cbe57d02c18c6168dade79a6b34eb2d0c929e603753a20c4effb98666116075506d04cd92ad7a650cc4f31caab32af598aa35
H_min: 0.0000 | R:   73 | Data: 210d29e404408de7cec46b8061074e6a1a9d081f0d609e3d83d81315a33b613e85fa76bbcf62c9dfa139b9aac3d525c07e210c254c59aa95c26ba98a01c6fea3ae586e46f437c049fea4bba6f66a864015b559f7bc14c3d5b9a9906df97e7eaa5e6c45df947e2dc4e1a05519ce944365e89fb9c953abb5f82cf2c0f1768b9018
H_min: 0.0000 | R:   75 | Data: dd07ea1fa6af4310cd2286dcd9fbcf6a03525522074b5cd57b66983107e2c85dc408d8f3dce3b307054ad86f00ecb15c9526f95a803bf24d99653d1872b867d56980992837857bfc792f6a9be97527c45e3ebca089edff6f1e0bc72050745e71c5c71fc68a4e441c47c2bef318ad68cf7336c6f8286688d38908fdafe5501502
H_min: 0.0000 | R:   75 | Data: 1ff017f1ed9f63f82a165faf95c2b6476a9fb4187172729fd44689e555831f5f71fd61a900aff503a58b6b8c8b19a7028961d86d9e9310a03af90995a0bd31b463d29df57889eddcd4c7a517e56dec4e435c0e9583f66fde1364126182889df6ab4f7efd577b0f50b967d868a0364aeb779800460837901acf839f2aab42cf9f
H_min: 0.0000 | R:   66 | Data: 9412f51e67c94ff5e92bac1b3c7ab621da10d745530d3b6368df9b1538fe27b7f11c673104ada8df7ea51fd6709acd8b42d48cb939c818d47f1e36c1bbaf410bcd219ed9ea733efbab411006627094bd12383496e326f7c316d2b9b7a091d942946aebe12ee1856f648c9e82bd3ad87f29e2eab74a6ddaa3441b8372a5e1881d
H_min: 0.0000 | R:   70 | Data: a40c956d8019cd803445d77f3c5f6f9bd71b7701616823a7561ed503ff53064a0256ae32810db2b1478c749815cc97736a101e02b9de5df4b8e981415e411f4825e61cc503a028044008ba9d3cf8861c169866d4832cb95ad7d4b0ff2a3ddd348b96c47cca9425a4b3d1a4f64fdecc406e335146d0c5b98009be86feee8b4cfb
H_min: 0.0000 | R:   73 | Data: 3111ac967b5aeee221717d70062037c060829da537f32b9afbabd4e9f49fcea87ae80e8e5c924725898a11760d93fb3096d2f2fc61c507acc9695eebbb1265e01702c20c4a224e27017ee2b2f73299f0ad31a7652d35ad79db23103a0d03fafe33a884de213a2fb2643a555b48dbbec2ff99946c6173ab5b25898eacc690544e
H_min: 0.0000 | R:   72 | Data: ba3cf7a5ce09495ec9bdafdf7c940303cb46bf6a0cc5e72377e600ff5f8b14a5db059002e95ca43d271bf0fff4325f72e62ca313d4488dda48cc805f7344aea7736d4121452309e0908c8522f04de2875ac972e80dadb66468c7287f7a0b3da36eecb3f167c13cf699d4d014c3b1bc11976f27aa1884c621fa8f935ecd07d5e5
H_min: 0.0000 | R:   73 | Data: fa8bbb2004b2921805a5add5137cb87ae37a1fb39ca81f3b1b45c2a696073772d187ba27663b8f3bda57667a75ad9fa6f2bfbf0de26c49f2b222d24f1a0ab7271e8a72c2d53bc849ed2bd443e8664835edaae1a482bd111e4354ac0c4b3e0714259c909b18b709beb2b81d36500b54362bbcf63fde7a1c51550ba8b1e86d3d1b
H_min: 0.0000 | R:   71 | Data: e228c2983e77c2d5ad5435e0091e419cad733eeab8b91409f6491b1f1f2ba1be07ca9b3eceddb8545224a319d6756658073197475f16abdb7be65e2a4db7f1849ad7302762e15ab635750863a10bb62aa55f4366e503d284b6a2d981d0632a14f0f87d6748a38ae940daf729084ce6a082147b0aa3d1b05cf38b9afa906cff4e
H_min: 0.0000 | R:   71 | Data: 12d0fe6e6d0255668ebaa8add4b7412bd767595070b7a6d08bb406633d92ac332811152a627f81ffbe37523ca03027839a337cbabbb9ec0f98e106896bff1ba1f002aae7a47f57362cf2aff4bf7582daf3f008f036bc44d70ccfa2a45cd76b1834a57bdf225543c99ad56b8edf018a146e2416263107ba832c5b4354e890d2bc
H_min: 0.0000 | R:   66 | Data: cfb252d525adfac2a984bce52a492fcd38c475b7f232ff2552acf05f5bca6ab0e31da0efd980bece37f01082ffee210d969ccfc8f79cd04ace10f727feaaf0289cab258beb7e13e7057f346ec5510b4e6f11819fae0976d4cbc84656fe8f037ac7dd327b89eda0780b4cc72901c821c0cf8718d884419afdae353d8991e2d9d1
H_min: 0.0000 | R:   73 | Data: 1773108c8b40d73fdb022acaf538323b7f82a4efe4430eb30f8e1440fa36a046d8dd8a51b099e38eb600ddac98c8ce42e4b50e5d58938fac9f4e7835f9ba2278e4030009f6001e3a55abf01029fcfc7ffce5ca6981498c0e1716446a44a6d1bf29b315a9177027b31a3b85e8a58ca0fa43239481709a8ab7c3b74afeafbd6ea7
H_min: 0.0000 | R:   67 | Data: fbd5095b45af7469383f8afacfc6eef409e7c3b6b2b1b3420cacc6e667d56f80d6926b97b5392584430337bf8c98318421995b59c11081d2872982115c58f20b7d527668d0152f8d5587d11efd9d26762e6985952913a258b4f25ba46adcd1b9bb68c1f4211db5641607e04b0a7b394b397d98102b0e3328250c93a13ca32297
H_min: 0.0000 | R:   67 | Data: 9c1850907ce1d43b4823b384a91add8e904099c1a603021e21ba09b584c7cffc581d7882bccf380b9212885f5ea9ff3f9761f5c261bfbb9a647ca494d512543ea69e9c9775753b6b87b1a91009fe008cc45baef8f3308828e718279a424004cbdc246ba270b90d0abd7558c9debd9efc998a7799f45386e4f728306700e8ee40
H_min: 0.0000 | R:   70 | Data: 536a8ee4b0b18439a128eb8bdb63f948e2eab7ee6fa7f63f94b2f455fee5d765270dbaffadd123ba79e5d67ad42eca8eb4f06c75f065d283264b8b36e1d3e8cceba9610669fa20d1cf1f3cb2602cf5fe6e0ff7e03595de88a601905c8239c4f4395c2be8ea5bb72f11007b3700da4e2e54eebe85bd198fdf55759471a9d291da
H_min: 0.0000 | R:   67 | Data: fcf07979f6ce066486346c5994a2fdef5704f5ecb126eeee2a16ceee7c5f2e618f041855ed867869e0658b62acd6b934e0485d3dd7c3f23df7d015c07423a7b7cb41d01f2543ea85589cae686535ae3379905f148ae9da8cbd7aace88033be6b4799069a60011b9b3aebc67e21730de395a0865eb76dad14673727632afa0483
H_min: 0.0000 | R:   67 | Data: cbef28f8b850e43a00d531bba0fc1973da70c1fe5b14570c8e46eb14b0831abc8abab5bc6cf79638a89d267f53b6692212bafae329bd19de101578115fcc7b6405fa7de5ae49953db7c723aa3802e7791cd9aa834161089e89999c1d0a2bb4e97763e36c662628a3352ce986c58ae58ec0c70210ce1e4b85d841894ad7855c7c
H_min: 0.0000 | R:   63 | Data: 91d4a86584180f18ab28dbb07c7f0c2d21c9645cfa4036ce42933f97790733737658f4a2da322058e446fc6c79962e4d2880ee43b99ff756d60c5fa82f8acf7415df9157d63c9ad36918ceffcbd0f990c8f26f10743a1348e534320ec7852ee8a91cd0ffc8c1116761afe3374c342fb753989b6a58d019c445a2587bea8ea0ef
H_min: 0.0000 | R:   75 | Data: 6932ccace834e34061bb893468880469964d66aa28493d9a92e0958bc2040b250d8636276253d77b366d616ba0708f94272331754e60e99101750bbf5048554f2fc4718839cea5f9573d265049bfd0076bb41281769bb23a3c345604c364fb4f51a3b47bc45a286a33547077801b547581c1ab66ad3836a1cb746608797ac63d
H_min: 0.0000 | R:   69 | Data: aea010b233312c27eef3fceb02e58fc7ff65dff3957b7acdc003329c4812924b5d9b88a9b5161fe0d91bd1a85465163c847106b108427102d44f4e3ebbd51f629d1215b44feeb5b200a42dee726a4ee100ce7bf0e057ed2425c7ea682dd51129c7c39d42935b0b134000f96c3c3c5224c3559989bfc11e30f4125b77f6012e70
H_min: 0.0000 | R:   71 | Data: d79bf27dd7f5df31703766be788ffb3b2c8433afdc47d8261e9d610e72313c461ef1c9c285487c25400e4291489e793548a0b55359748f64afcc2540e0ba3d79b689b8631d77b100ba4a833b92e53df06fdeb44ed35846593254a68293a86ff03fbbf207db2eb83d7da31ed0e22659fb299ed7f3cb3667a462ec008b6a6bf6b0
H_min: 0.0000 | R:   68 | Data: 776e3740c72d6b513880578dce14f92e00700a41c0ebfc38ce44015f4956dd2fd1d60ef75a12b76b7a93d9a08625911e56862b89645b9e967de5c262df25e04b16475cffef2baeedcbd8503f1acee035001c077b2833a5e4cb8aca5d6b57977ea08217436cdb87443808a8d4c932b60fb4d1c70808d11799eefbf5fbc99ff35c
H_min: 0.0000 | R:   67 | Data: 11962e2c30f296c97ae8bff2b844f7cb0ff5cb6eedb9620790eb23edbb260875fbbb9b7bae9aa50764aa141e687d721da439d2ae62e5206312ce1a6049f2de25704ab65e90b2309f7cb39e82955e8aafa8a43948e6aa3fc6a94e67d9fc4df63a5ab599d32d2f0ab656fb1926a619075f09a5a2b3bf8b34704ae14184e4e04166
H_min: 0.0000 | R:   66 | Data: 2ed35edfd31fa74cb01776decdc97d75819e966dbaced53428c0c58758c5a71bca4e6cc22e205c2a4340ee44e2a676a5ff3e338301a601eb96083edd380a4141b2ef3f520e75903a0c4c950df78216961a1e9486bc2247c504f2745d389d210d79244c8c461fd1da6ad2061b814e3a166f2a4c528b79ca926f448b0338a80c6e
H_min: 0.0000 | R:   70 | Data: 586eb2751d0ffaa0c7c91d158353c360d58320adf921f4ac37e4cf583be2567eea10fa544bca393cc1842841f5e75b50559fa83a7f4964292699c39fdf9045f96643fc58f7aeb06754d2bc2821c4cf97315313580879e63a442edfa80ca9aa6df8b5f4959f443dfa8a4340565b05635e888012ed3b8dbeb096be0f484d1fdd5b
H_min: 0.0000 | R:   71 | Data: 592251a54b3791abdbae54b28632f16b86e5d07e8ee5200e676060c8dbbe03527c5c013813d44b5b17f50be61f7c02eff58ded178067d1b0cf8d2dc4eeddef9b407afb08ff4c04937ac3b2f410f6e04e3d0008ce1efe08b911c8891f9152f150109718ece017b82a1e44a0f9c60c50a06f9f65eee64b33656f62199bc8bebd36
H_min: 0.0000 | R:   73 | Data: 446fb2a35cfab38499b14871f165678590f08b83c88a51e90dde4bd69bd3e489db086bd1584efa85ee01e1d75b8c0402ec09ff4122c7b5c23be09893ddb75fd5c17c75175a93e3589662460c64735a85ee7488c0cb40a24a72c9d00c50a06ef6b7bfd60ac845c74cb370c598d1be18dbedbea4ca7b4513728961af5daf144bec
H_min: 0.0000 | R:   71 | Data: 72d87514b720a409a1c2aaf036fc191fff91da4237f7aabd3049582a73ad14213bf5590711569642c1e032639f68634b1f41d00f7f1ed01f1ea58d0c5f0c44e5c97e787a89602755edab49638a41c2195e47f6f19f1153daa62de9ec6e4d3924fa8d5fe01838c03ebe8012eeaef3d92ed39817db25f0ef97d365039cc3009469
H_min: 0.0000 | R:   76 | Data: bd4d67f9800a5a2ba1f7219dd0159cc347430a5f7cb6d4e25029e4a86e318eec1f21835f4eda0d46e2b2b3d1b595844a90e9b83650a30210c97d66aa0523153cd6cd144be184c98a8de09b8b18c4193d9dee00db24cf415e4a60dab772208a1e2de084e1f9975913fed42a03d89ae233f17aba16f331ce6f47f3f6cc30bc31ab
H_min: 0.0000 | R:   69 | Data: 075f3bf64db5e4e5cdc8f198e990ebb753ae7a1212296499dadacf62796e848e1cdd5d60a70d758f2b41fdc6026f8c22dc057c0e634d64f5ba84b1a8f32dce3eebaf5ccca7da35f8767eb4e31f92c04407e158ce2a531d40340e03c25677cbad769a781be5616d0004ea5fdd7e6f9d6651c660b556bfdfabe105477b251b2de0
H_min: 0.0000 | R:   74 | Data: 1df6d13191d94cf04f58e4590c816d3cec76cc4d7feb4990d6350ce1bdc728cb22cb016872a20697346adeff29d9517b10ff25524f149dcb379334a1675041ea2938b01a796a4e5272e1c739728fe4acff97e3da91d08917c390b074ff6e771df41bb4aa7c76e7093269aeab6cb2f1b5c7f3228676423a93b9489705402313d4
H_min: 0.0000 | R:   74 | Data: 1c128e0156c5943b0e70dc0750c6c8c17dd5c1ba85986652c911fa989aa03d36f7e65744aca6e87e7d9dde66db6c4bb5f65b48f126ae8282d3b1be9f7ab500954122e958ad0cfe0732f8b9da3ff0755ca63100b8d86cb88aee289c80e5161a3b237780bb5981c17a70fc45e846b44cc84254bf9999e7fc677d343bb331e47d77
H_min: 0.0000 | R:   74 | Data: d22f26b3cc84f9eedad4ca0878ba5c9f978d4ff83c210ef4ecb16d32185c884ed6806a6437b249a0f86a9a189032668ff1d89d9129d035881e0e134467d4bb4e6d3bbbc0e55181f059e7287013a828fa8d466056741e3c78e3acbbe50797fe447e212049a047e12b9bb7b9c91a9a0888d8d1e12ef99a673b0ba6dc529d3f2f84
H_min: 0.0000 | R:   74 | Data: 21ef6337965f0ccd0381691308458cca94d7701d4c639975ca14676c6417fd478f3d131dba041787b5304119ee2b49dc5a5c9139cac8d67f2fd545fe0cdee078bf93c073a16d8e21988e3da7e357087b562a79d988b77c0d1d76f311089ca525fb265e501d14219d0721434589c364a48f0c58dc150f3ed2feca1eff6e25d9dd
H_min: 0.0000 | R:   70 | Data: f27ed3b77003e71c4fc624a7959ddc1c75b783bc52e209be97fb64c587a38173e643f06e5c1767015093dbe9709af356023f039ab9523e5537cd4b88e9f6a152ee30c445a6c2967e8341c635d776dcb02de7a488206e66811ca77f84aa9d264c81cc35847d2ca44d7e1d0aa22e7e0329e59644fd1596dc90904a4136ab0b237b
H_min: 0.0000 | R:   74 | Data: d45caec22d32a575ee989b86fcaeeb043cd5a1d3afe1d207d1096fa60322e9c266b1f7ba2d520a62ea8bf2371903acf5a1f216ebeaface342a61144032db910355cc339f522997e4fa203f977b690152865d7ba14a4cd2014df28e6d8aa1a4a454cfd8aba43e24f4b848d8fc3748044404007a193eda4e0fdc692b47a284619b
H_min: 0.0000 | R:   74 | Data: be084ddef35a60e6d1c1db776628babf67239e4ff6ff5add80be495e47ea71e9b2209a399d460c3b669eab72bfe3da72fb08772cb3b2b67e4bb15a1632c61bfd5865e34ddc86163264c65f3a7b3309dade6cfdee831b97a28a223f2d083a21ff3f7d5bbc341028d5ec5d3dfda4f2d886c730e896bc0ea7f1d299f03079c043fe
H_min: 0.0000 | R:   72 | Data: 9876a9f4488b16bfce96e8f405a92f2693e933dffe86060830b519bbec3cd89645ea8567bd247fc7cb894fc2b5066052dbd25336e9a725d2e3505473bf41d02e4ba213a4e811f8e15bc46ff1bc666fdc612f2b6e453b91f7e4b4c1010e3c88efec083897b74d6a2d00a2a61f131f23fd8a5906cc5aae5d9eca1d0be90c76ddb3
H_min: 0.0000 | R:   73 | Data: 764dffff4bd8712c4b6d87fb2fe22160f87235b7ea2e48cd6c9c311f968654ea6dbee079036a80ca1f4a74f52a2cc359773280f53e5d0c30c94a7dc15d9403c111d3fa3426f4c1d6ed2b49333f2fb1a306cf4419e7a94b15aa5010046149721b201eaeb56920a8804a68d7eda3e5a66b434822daddca14256fd3892f168a8e03
H_min: 0.0000 | R:   73 | Data: 283c42c1cd113b6c4ac99a209b458bb66c2b1a316c62e6999965af5279c0dffb4be2b41778704d698471413a25d8a8b7ccabb2d4fd6cc580f85d0a71f975c8f477b45fd9b57ba919a87ab4352b48e22dfd023c2a3b65b97634981a5daaf6fe1c5e51b14e721dbfdd413117e8964403ad74c8b0219d81ee33c0e4c87087106961
H_min: 0.0000 | R:   73 | Data: 642ebd9e205c5a2ac7047327a6ab87c0d9920a10cc49f6d2d41d716f8f89e1d8506c2bbfc54cf9a62c4f3d80190120e85dae95043487ab57416191aaa4c91718e886b63c26ba4781a6e03144502e4cf47bf844253a59102532a6814e0ea628ad5b3e435de5b5c748bd098b468985f35d64c582a38811404ae975b0d62d1d21de
H_min: 0.0000 | R:   69 | Data: cd90e28d89d6940689b2d1facadfd673c842aacdf28a153a255168cdaff3cdd2f45d1fb1779447a9a7e7487894a078af54087ce80dd3b6a00f02b3eb345fb0ae3e2537365f6403670643400430b0bc8d461d03ecd5ca1a847d7ef2b9eb8e87bf6ba010b1b4407c517826f407dfcbead92b045686a39745a5c7604d444f67bf3d
H_min: 0.0000 | R:   73 | Data: 2a0cc82bad7f2c400ab74d62a71b1e689673b6afc7ba35aaf1ead321ac7062a2002ddd1490aa017d117c7a52ec8f77ae9ac7d9fc017dc36d200b2bc44812ac64d341c86667a86c902f4652a50044f31d950e0c2d808f0bae4de938c25070e66c9f703c51d547c2aa3043348fcb8e97d3c003b9a6c30f9f61c07159db6246ffd5
H_min: 0.0000 | R:   73 | Data: 9e309859160f3abccab696418a4d2379d261ebbfe6fb93ce02c215124b24e4d75750b8b1df41154939c80d28f04d7fffaac520e25122f94536e1035dc8dfde58c94bd5eeaac202ee6dbcff5d5b8cb1b0b324e17a41eef4612fa03d803f1005c011a7aae78a7ce04bc1c76831b30dda685ff6f6bd6993780f84519c0e45337622
H_min: 0.0000 | R:   69 | Data: e352e61a4c6d3b33e0a967976646ea5ead3a6fff8a4feddf0c59f4a3e0e3264d03b166a127bd3437fe9378afb22e0c1579bf3409f8b687d40c0106fe83f86b35330a514827dab81796183682ad32bc21e43a2df03c654a630f46c74edfb787cc5af4b8b08e0302a8f448d8211694ab702933cb35904b9e98fe3fbdb86c83138c
H_min: 0.0000 | R:   73 | Data: 9761ea851a600c08ac7a1d90679d72596d613185e656318ba4294714333d4d18b8cefbc42a3e0316f3d3d02d1111b065a8e6fe375062beb622e4acac10166e0961bb90d509cb0c3e14747c5f8e9c49fd9e650007694d7c6aec5a68526fc3529127a640f3beccc8691c55cd58a1d6ae3f35a514e73d4a146593d4b4b8fdc355af
H_min: 0.0000 | R:   69 | Data: 2ea5ba1f22d933573a760362385016e9a43f3668967c1733493d05f6b10e9a2c370335c08b3a52c443fb6bf6ffbe44f78ec07b5ab2a20a629515956a40fcb0b20fb1f64c4935bffec45d0076625f57ce17744f7cfbcbabdcb455ccd9ce91791c069eec08ff7ca061bbabf404c86e197a8a26fd2fc5055c0902aa73892b85541b
H_min: 0.0000 | R:   73 | Data: 746078bab5dd3307d67a70a7997204677237ae4c126fa5be232f8a5bf59a054780ad379c3a008f5c305f28f79fc781e25ff6b1ee99fdfb584dcdacc8936e9e48c29482b4a65381f2e0dd82315573058087b68295b8c84d05f3a21fd280d2e370f5ea15a6608fac2d530ec8081127961d4cbb97c18dd7ea7fc8b4c704170bd905
H_min: 0.0000 | R:   74 | Data: c71e72f53f84e52d3d80d1f2cc0bfb7ab168b1574f3e81430dbdb1f75daf2f846e3f4949935fc5548fb86599df8aca915983f2282cb3a510c16d524db8f788006614f417b8c7c3bd5c3a3d4e4ea45fab9a845c97480d4d03a6b3d48d7be580eb34ebde9d45311a5d7540cf5cbd080653873a4599182ac0eeec71ebe63000adae
H_min: 0.0000 | R:   69 | Data: d94e3d1f1022007c83015079b8ca3b29ce06c0482ef7c1db4370edd5408bf1f86a6aa2f6163c08994c4b4ea4415adb199bac33548a96290d601d79cf9fae6888fce165eacda26633b424bb7af3b7f8f9064d274cedac9b0291c7f8e3109033d8090988f21a0b2a010c553dd49f0e946f8f1d2439f46b92218ebba9adff445a17
H_min: 0.0000 | R:   75 | Data: e564490da012351051729b083aa1b6b127f83140ca3e9b1384ffeb042a05e0630f990238849d88385330e267f3366ebb9613c6ca9a31a9f116439e0a250371c7ff2ec22aefea5235acec94e0ec79752c48124055e6cea83621cd622f89550216b52156299ebe08dd35d3bf163b8db6a64fd767a632f3ef8a832056f73c9b2920
H_min: 0.0000 | R:   70 | Data: f0915905813856a85062dbaff2525883d9cd0748fbe60155db44cc6d2e15ccc55472d5ab0517120b774c7c59405506b3f6a57a11d51b0c293bc58dca7ac102f6beb499874f8d7a21adebeb5320b8bb70246e5f190a35c185787af8ad1155962e61890b22613279c17f8fc0602865c96a5b1a30ed5463f706c7c119653bae3ef6
H_min: 0.0000 | R:   70 | Data: c2d0224aea8cfac0dbcd5df7536d16c36ea40fe46b3ba04e68e536db8899758d5f81bcac6e42103c796ecc6f6e54783b9517c6dfa01ee2d53d4fc835c5364d2e2da01c93d96e43f0a931d67e69cf4b1dbe228ff489e5309b6d8db2c6173f884acf61733685f18450c9aa862e3f794a8ff0b20d95fafb566ffc81534c683a287d
H_min: 0.0000 | R:   70 | Data: 88ae4251aff77e68f999e6ce35100102528c608e647df966be0cebcc8c5acd13c563be88e6da4220152c37dd483866968c96939c4d8c3a53b20076724342b561987d6f31809e63ae52df9ffceba92d8a2686c1aa09fb737d7fa016c6f85197542a26aac1410bea8d8992c2bd6e73ae54d575d6a6ad43be4b60c99b12500f1455
H_min: 0.0000 | R:   72 | Data: 153f4b36a16ca67877f159f66c1f4a9587dbe5718598defec409cc37f3cec088347ab220301449dd1eb2ea597d1520eb30895f17bd29d0c76c9dbc28ecadab625ba10afd575fe30d4e64f26d64339086bf625104bd98d8b192fe30a97e20e9c6bd9de4a264e6cc15f2ea6ebef27db4cd7b3f753c0cbad5c0d1976217ecd7b93d
H_min: 0.0000 | R:   68 | Data: 692e671379ca985fe292017aea5fadd2be5756b2784ea27be8c346db5a78191b676f19ab35e22ab4fa67ce36a287f80880c172189e8277a6159a7f31e99f64f359eeb7fd1f4db252851e574f89532fad74e3f527f22bd264a38725ea59d950debc6a5a5a2f3a2b8abf14451e40456b6e5d64865fdd9022ad896c37bfec8d5927
H_min: 0.0000 | R:   68 | Data: ccdb5d5009b13338f230abd8885e6371759da33e6f489759fe16afc4e10db7bfd14e82e2ca05040ed09289f923081e8fe2f407efdbd13a209138cc844f4b558fec9e61dfd6ea6e19b7d8ae56bfc69c31c91b9a0114934667e33116afa8fd212b17f9c70a10a9a98cfc232d2257f68648788eee13cfe77a63702ea475ef675c3e
H_min: 0.0000 | R:   71 | Data: 4b1cd32a1c9bede6b3c001e133f2bb1c1bb3a5f9a6e9549220852374659f7233cbf20d24f3cd46aae568801860f2f2d7e0740654cb792b00d4be34e5ce48afdec4a294f7ef42a7b759c6a1100222013e1ea0c3415e1fd1851b1d47486b39d88c935cefb32d5fefa10072f4c5a57cbc64a30997b569f0bb407274beab0867cf2b
H_min: 0.0000 | R:   73 | Data: fa32e997fdb0d7e9593bda8455fb76fc3627596aedfa67d16a460c1db6ee7e7db57079786def85ac7248022df1ea19d3e777da01f1d7b7ce072a42e6e8a0134999d2b898789cd4f51507e9469a6ac081cc14e89f90c05005b53436c6fc33fe8b2f12bae6c350e19e5a751c9df2c422c4f0d7fbc3bd45f9d5ec103b015c9a4df8
H_min: 0.0000 | R:   73 | Data: edfc57d2f4b8efc1041115dbc62927710926a23fa57c358e02b8bf7b6be82df47b212cba0274291824bd09e3528718767986f2f24ab27d4469c63df5e5c1f127c20390b9a0a888e80a80700cc5ae18761033caa09590db73f593a7d2acedaf109ec439804badf7454ffd59e4a1a2a31786d84b49359e0e3b6ec08ea8f2e5c3bb
H_min: 0.0000 | R:   69 | Data: 4c593a310241a41955363d2ac5ba5852ef876c2f01b88a74b219efccf9c5bf81d4024c9458f2d3773d7f5d124bd693ae6469163c5ea14f7d0eb3f0be6e616387c695747333aa870d30ea2cff79ed2a763d30145e030fa1a3baeaca9f7f5d2876d7f433182733dbf82d593efcb57a5ca1a2ae4e589ded1eebafa767232d2cb169
H_min: 0.0000 | R:   66 | Data: 3422efa92cd117600c0a52d13ae3a68290641629e28241f7242ec9fc767fdcfd6241b77bfca9b1b1fcb188cfa676238e350eb1fea74be0c6109e47fc75b1aa0470d8d42b9b2198e4b007a053be3763586bf6a14a1697da6a314cb3e04d10d338c981ab752d79594936bd4d9717aa934f2e37163863494ce42215aee9552b92c2
H_min: 0.0000 | R:   69 | Data: 0b4ee0dec98a71b8b9efb2f250ab67a417ae60efe4d234d4e2692ed2f536ca84887ef183324bae464ce41d2b097a254f075f8bacbee42d03d58c7a5cbde278afa383b6bcfe171858aad05804734bf953222b4285d9e9610e47bec082f4fe08759f1aab1c68a54368c11e00af01d47c548dba24d4a0a114f4d2ab5e7259cd6933
H_min: 0.0000 | R:   71 | Data: 231bc740f3bac9cc5cfcddcab7b3eefd3a94f6fd6edb8db979f863005c01e8ddffee5f9596d604487e252023dc69287c959382f8d5c77d2888fd63fb57b1bf868246c6275576553c3c6841fa83e96fa49f7d8d6fb9048cf8ca4eef425f4ab9437cb1c39259d5684a879e52b83e2cefb85b5cb786b5f81ba0759f53fa8015b90b
H_min: 0.0000 | R:   73 | Data: 1f039dda8c5570eae20029715f9247581be19f4ef8315d7e2401ddfd7239bae5c3e458aa200bb89d0230142579706b95ee78f2394ca76a692b43bd0d0c5c3b2d2b049c9db7fa59227e0f4629d4be4a2c12579055d7aac74642fa34eafe6719e472bc5fdd218aa9c8a6e61246e2172af9ec9eaba2c5c360505782f561233d5290
H_min: 0.0000 | R:   68 | Data: 73d8bf130db912923c227a65ff66ec213a09ae61b7aa85d7783587c44ff961cf66aa37777f9033e001a4327946421c39c2155d1f19969dbb0e628dd05b09ddcb6535f9c2a8c58d04acd15dcd10a1232f83b0abff805e7f567cf683bf8241cb59e6cd0da754c872f3f1a74cf0b44932a7c6796c13cd957533f8b24d12b870df05
H_min: 0.0000 | R:   68 | Data: 41b590007acca510dd1f4a604b577c067874510ef6f928dddf43fdac544717f21af1a16022b69c11167de4f1a7c3dbe1e8a63cbb5d09e371bd8e8d1d069f8824df7e7f3d33c27e2e6bf470d8e8ad7f30e9eb1ada5883fad457db6efcff7b1803d215182e4e74ff9ed16eeff79ef69399648e4744fc6559ecbd614e9b142b0bba
H_min: 0.0000 | R:   68 | Data: c7d00ee9b2f7b607fed01bc2199c970b6e98319319259da0369f6ed08b4639bf3dea45df5fa44323eb50b0f0de3692744f54752d9edcc8f5b223fc9142ae5a59d4520de716eff1db63eb570a15065516b3d79aed7713448a2f0055da2532f9a3493330a0b110f0724b25f09913b5fecfffe9f0d2bfc7a05117e51b8a6a477a2c
H_min: 0.0000 | R:   72 | Data: d859d371635b2720844087057dd5e91e42a9c59dd4983bb953e8a88fc98a0760bc2472600484859f37a4916f3c9d965bbba368e937ac012a5ecc39f2738a9898a3df5c8018494f8adfd2a631e6d0082abf042406f59ef7fb37d39c0bfd46bdf1708ea84ef10027ffcd00416c5c7a7db89d046a6aa65556db28b9711a182fc2eb
H_min: 0.0000 | R:   74 | Data: ca6b510a07c241f8d4b5ae8c49a043ef2ce30f9f94b881b446c0219ae76c920ec756895fe3197280a7fa252724d32216252831cb3e5f868d45543298de710f7e31c0dd251be3b02a7e6199b5ee2dbcef3329ca2b43e0a1766474c56742e31c88466c419ede6c33163a9833543ee3016c27f4b5d6eff76f9ae9030b123f99409f
H_min: 0.0000 | R:   73 | Data: aece6eb7becbb5ba5803296cae17cee6e3f9879a9d008df40ce24c59fc7b133ebcd83326a712552b2c2f7fa9efe699662a90bcc6c268e49b1c640416a5033f5af132616f8d918fa7aa71d1b6d1475be5021c50ad31bee89557a1e4049f0cbce2c8e03e925d27f0cbf36c685c2e4e88d0b6de27a872229be63401e4b75b171827
H_min: 0.0000 | R:   69 | Data: f0a7122468f98986b06b0e577fd98ccf170a0cc5671994b4648e5cb1c8bddd5290b2d019b330ff3aa8b5c8f9b944a08d3fe9e4125597681e97a53944d841a520ce978e62dbe77e4bd74317c4095a9f2f9a860e43c4cc4abb06b8b5dbb038fa78e4eb93bd3ae7307031dad00bf08cc3c2083a27b7aeb71041fa8c66489bba8a10
H_min: 0.0000 | R:   71 | Data: 7f4255ebf2c9d27c1a84353bd2178f819ee37b40b92223830e35bac144ca0eeb2dc5a55a0ae710af3aa6e612c853f8fddc77a3c19fbf5589c8203820f0f45badb8b2b2c76f65a78bac0e5f7ee7797f551a1acc75a478af6ede4f3434e671aa37205c46c5915582129a644680230130fd2e8124104a3711e39a3714ba1593d68a
