Connected to /dev/tty.usbmodem1101
H_min: 5.9320 | R: 1100 | Data: 7fdce90e5699ab46a058073ce8745fc924a5440c8b100da977fd02b99def4c107e442294b030816b675ab6e03f7d32183328d5c3ef80e01197ca3a1acc111f3d7b869fe55fb05525e0935bf64743ab8b1cf44a19a57743efd8cb4a1010454e7c4995e5ded1bdeec3baf1e469e5544fa8de621beff188b30c7b5e1c75567f324c
H_min: 5.2325 | R: 1113 | Data: f85c848a581c5d42515615bf45b357569dfd2aa97bdd4c111b5f2d329533b2a08f86636d91ed1b81707f5ebe63f45fb755780e2175a715ce54f1a0e3d31237d061be3938a626f5dca3be2ec7ca0f2fe4f20f12c83ea74c9a693da88bf7abaca41a9a548cfc64144d6ba1c7094e2871b188eb20e479d706ebd87edc057277991c
H_min: 5.7541 | R: 1135 | Data: 19e6b6f14062eb69f43b476b89331282eddbf3b567f1125a7e9bfe0493d208b7be1f808451a4a46d1b866706f6981157b8bac9c845d1e0be988444be38bed5efca97cdcf67ecf617d4636d66025b69294f616740ff163305b0b9a5741c30d53834726c4521ac6cddd4a6569be18f0d6ecc769fdc6855577f0bec5bbd68e1324a
H_min: 6.1425 | R: 1140 | Data: 86b69f3664535f8f9251ae3b17da30da61de7cb88639783f7ed1e7aa872b5ad9baab3e6b43312dbe5cc89d55611ce4f5b5cd42e6788dfbc0df1465aae8a6a5404ca120f15b001d734adfadbd325067be3fbaaeb95f486dc4528f512a322580deec315eb7f20f5a1b9c9761bb5981e0e0a021953e547af06f6c3db2c3adad6fa9
H_min: 5.9320 | R: 1128 | Data: 8d5e5b86094a87a5595bd8702c9147f3d7644cc0aabf4c77aa6018d5f051b3ca052c2fa229bb7a365eb8e7202d2090330f72b82bb916790ee5df882730b6b1a6dbe32395a9bdb5a907f1dfba7e07dd55042b79daf90a4f51255313712ac194a5be63cb61f85692b12372dcdce5c581eb50ae2b20db26592235a2a9ddaccf6f17
H_min: 5.9320 | R: 1119 | Data: c763be0170b249de8444558b8985748ec18e91434fbf1dbb7309bce1c094d84459a18d242750f37374be0a6b3466781c1ca8c5b84698e856a924592fe592efad16d3ed5865eba472253273f6e72c5b3e6952a315e1aae26609fcf48abe643c17b5b07953976aaa2c17ac1b0233b69bb9ac0c852ed7e307a2d846b36895768753
H_min: 5.7541 | R: 1128 | Data: e32efff227ad26c74a576cebf331567e52649c29e601c87423a803bd386531abb328bd633838ecf5a6017a2a80054e751b42f816a05780abbd2a092e4832964b3cf93da76ecb985979899d218b59f0c372ba8b190f40108fcbdbfef608264acf969d2e2afe78b04acd9caa453664bba9dd8df95be26de7a68bafe22f3ddbc70c
H_min: 5.7541 | R: 1153 | Data: e4ed819d2597667f50980931a534a1f39e3d988a26fb69126c1807d673d89087fab70ad8e8a2e0a86638bf5ae685548ab36aee090ff83886942a018a70b2584b20cae9c9e752a333c4016e15bffb8fbc485c656aa527385e26e9ff1c6fb0a5253e90121532e1eea017b2da95cb5fa9d56aa5d3d2b7bcc0b470adb45b481db755
H_min: 5.7541 | R: 1132 | Data: 22091313a7f66a4a31a45ae80eca80c4e3bc2a811d74e7d3f39421b68137b5d8e8f4071b82a35d544fe7f4380dc8a9ed8dae2514a7976380127cb6eccd75fc7b3de77ba3ad6c8e9a9ea9b9bb4013f762298c52cd7303687222d3b25cd633c17c3b4c15f5c2d97b8cfe4aa59bb976cbded3140c622d370f0b266116a865629927
H_min: 5.9320 | R: 1106 | Data: f5b122c139d1d8f243aa3f9047db742b8473a6de27a86bcb4efb3dff755a3d83ceda04db14dbb91ce8b3965679e7ad130226c3ae720252b2e24eeee09c2ef79fe021dd3dec3aec8f2064953c57f36e3445217282162afb4a762e256ebe5970f577ec58a886d0404f3b3bed83884afa87293dbe1cdd3f2509cb31d4754fea2001
H_min: 5.9320 | R: 1123 | Data: c11fe310075bdeb96d031c851aafa50c2549a32a07d5ee4fb762557d0248d46a67abd551ab81310971322553de4c465eb49c2104c5cfe197f790cc5abb64c79c6f4b0bedef06cb68a88c35bb0e896c84711543709a1a2f5f977a4e53bd28b5295cdd33dc7e940f78905d5baffd6514db625b8cb3532c63b52892075387f9d6ce
H_min: 6.1425 | R: 1129 | Data: 0ca8d72270783b95c7719575724da93a6e2a89d26eccd3af04c94d6f74fb3625721c7e0df056958cb0c197b98105a9d4366a4179a1cc45baab12e6761e1166ba1a38917960cb46dd90b048cf03e4138e2338e8aa9893236822f3ad28cb68e8c1d4c474a4ab806cdf4f86ce258b9cdf7ab07e9801d55e91c0cd253a43e30dcc57
H_min: 5.7541 | R: 1122 | Data: 11d20581f101eeadac94909eeaf1226d15a5748991afe2833928767764c5095bc2a3fe2d9685d174ddeed2c9d033808b11237e326ef1e34d0deec7426c152b5eb3f57297a914c4bc51aba497cd75de552778b8be0b099450d39544386d496b83cea0ab38eb0405666656f75d34eee88f0667358124061051e40a8b9141757e21
H_min: 6.1425 | R: 1128 | Data: 3849fc78b2e9f0e63060a1b71752f0d307a6b54f3d4e9b909dde9de0b47f0832c471c13574993ec86f4077c4ddc7f28e78dcf39ec6141476a7a22bb74d9adc1bd24c56b791cec7b7a2366c0307ac213d81c515294f602fe73444c6ccc923cf371eeecb60bd0d02a906806ace9423ac2bce5c3c1148cac2554fad0640c459cdb7
H_min: 6.1425 | R: 1103 | Data: e54aeda57b6d606cb8406f6cfb1afb93eab8a50c0f5171c41b6b5dedb6a77f2e9ed408fa8fe9ef972dde5353ffa7d88e3f3a5b5e119fa61f2854904a4e37ff99c2723d1d6f8f3c05ced428bb2928ac7f887f6db10a9f1576c5b2b952a2fe19f08c62573ce2c079cc2272dbde521f3df98f4fa97f7aed60b7350e29cf28d042da
H_min: 6.1425 | R: 1119 | Data: 6f88f4dec0b941b02c527b588377bef764ea54a095947bc940c710275c210bb51bde8098688e934384d2d5be0f3c2069d425df926ad8a866a43386590a7a86f3007be08cee7fb43a7cb7fe91555eab1394ac1bdb9ed6315e2d2ab3ffc51f82a0d27e0d622eb8021ef56da1b4354b0bb067e10e0fe8c6c5fc53e5c4108d6d5171
H_min: 5.6000 | R: 1132 | Data: ec324c0a68f89d93793767aa17afbff98332335654d1c0d7bc3e8d9b93de5864073d5a6d8bd287bcf6b63d48b354aaa89c32148a023b1aab2e36875106a3d1ffca02f01ea8aba62497c7ba1db64bd2de53f2f86b7fcd5ee73e0e4b6bfb950263c914a88e4e7f9bc0766cf08cba5258da5b38dfc7897a8637520d52d1d5b91c7a
H_min: 5.9320 | R: 1143 | Data: dcc1c6d0509bc162cad35bc5c6922e41acfecda892f328dea0ccdc83e955758f5b18c631ed7901ba2b4f055b859f935ee334cbf303b85aff5f460caa8e8e8baff87ba1f61360555b91473c6f31cf513872e03e2d1755977beb2b1742ce3156413d37406fdcac78621ce36a247d7cc0c63410c0b7c1482ab937b845a7196bf3e4
H_min: 5.7541 | R: 1124 | Data: 2505d1c529f811cb32782cb8a8a2db9b1a2fd87940ab58f86db78073539f7b19f7e89ca91a96c0b19965e6d4c25075e241fcb74cee4f6e0e4fd52503077174ae5f39002e644d9f9e8a614ad04856874ef23a606991e07a9942f1543343dfd541b8989f8d7feecf44a6688f86051afe2c9f0d2263cb94ebcce3a61cf016d359b2
H_min: 5.7541 | R: 1132 | Data: 65d1a9a74e869f3031cc1ba6a53d5b62e022007804d7acc6639819d5df0dfe41acf2c01b327e05bd37474e4d84549846bc6e781a74ca286c183f1550d3f75cc4bb119a3a035dae5f8c4fb21b46b7132a829d0b67a25d6467169ad0560351472b8bafbd2aac8832ea72a795fb33114c0f9823805989092f2fc63acda2e32cbc24
H_min: 6.1425 | R: 1137 | Data: e3e6b466e17739c5cf4ebdf394f08495b8d2b2cf945be8088567473214b12e146825bd1c348e2dae1f60841e484dd3a4269bae6522ab1a82cf989242264ea66eec3bb770290444db0afcb912f2286f498e66658dbbd45e672641d3d92285db866ec8d37d781b7b3f7c29dd011ad297692b396d10ccf2f94be516d030897990df
H_min: 5.9320 | R: 1106 | Data: 5d8dd216abee0fb4cd026e03ddc5f1ecfccb30b72903b3a91bd354b7546cc3816cfc7734e1feeae7b480c3606f4e462d071d063bccd053af05d9a313aed636a143f646ca81b1d813408b330d3c9e31becf836fd2a8958415815d9d5ebedcebc0736c6129bcf6e317553a199cfde794832d996596d0b1a684f1e70bd49d4e7c25
H_min: 5.7541 | R: 1141 | Data: 75165e13cafcd36ecf5e46a20646ef139a49f562820045b61a4fa50995c0a93fa2dd13fd4d6bf3aba91f0f251b5523bc23fcf43c64b1e5db615c3799ca43f337d8828abbf5617965b42e334e8a85d80e2abbe2a589a91c5556fc711bd12f6bd492214889aab758ab4f0beb38368d461242735846c8eec612cd78399d70e28f48
H_min: 5.9320 | R: 1124 | Data: 78902e7dd6d2c3fabbcb0cfa8b5c1b2d35d9ce25c8ea546d10c71ab5369aa1d527532519f3a6d4f30ee3607d3bf81b9fe98461c4a24c7d4241d644f31dfc7a2bfeee4d613161d432087e3335086b0d6e519a03caba1b13a5c1effd3edc3e4ea14c1c373beb2343a04fd5618b978c4f389ce9ff210a58afaa7a451f2540690687
H_min: 5.9320 | R: 1132 | Data: 7d00d7bdfd7bf7d640b6ee317558224dbb76e5d9d34a790188f364b8697c7a1835c50528e25041db6e8eb219eb93cd43a159013e603982b63c0e7bd9d1a47849b9c5f78d185a1f112a773a78d62a3bbb43effd55d1d257df70de929c2c99f7bb220253ed2a4958c19b7a7efcdd29e0c0b8a217b817db1ff917dcd9abf181e029
H_min: 6.1425 | R: 1117 | Data: 6203018647af7d55b684c4d3a655f374c81e955850afdc23db8e21aa224fb1b9269feac760382514e38a9af700a96d15428e1ae277e8168ebf0ddc820982ac627ee20898a3edafde77442a1f98fa35e9a2b185035014183507cef285423aade9435f735ea54e34a9808d11b0b917bcb76e2a3d925f33677870b51d256b29f35f
H_min: 5.9320 | R: 1106 | Data: 5619f670b3bbe1ddcdc45b4df906f834906674e8a44d1028bad26197f78da86f925f9d00b5f652d57e6356ef7f63d582bd9c9a533082253b1b1259254071560b646939e85e080447a0b7b7330c1e1b3db6d874235939e2f90e82bf60ac4317b158e840889120a99570846ba814c1f91e542e912243c6f705cdd1e42bdac8af76
H_min: 5.9320 | R: 1107 | Data: 6dd720389f1126d1a96c7e68e52ececd26d761865c8c1bd9d86547a95016195d6d6bc15f3965353269ca437a9ac4a8119d7f547470bb54efe4a47d32cd1ad85074d405a946874a5e8bf64ecba54633371b5de71648661128b6b855f2497ac28f60b51ee6a7d35d7eee07db1b4fe33b4f4b1fddff9b1e73f06ae7d64c049d2af9
H_min: 5.9320 | R: 1131 | Data: 320bb92cc6a8c2e4a09e168004c161b59144e548569aa55b98f8cd7a9a8a5812ff68b2bf5c38f7aafbd9ee60cd8de252ac39f83366a4fa42aeb5eacc45951863a12661d85a0da0e422384c7f7c7e9102e670818cfd759dbcd6bb5c11626da0816a1caa4c86a4f65babfdef834a1dd3a288bfeb247810c73ccdffcbdb343c97a0
H_min: 5.9320 | R: 1146 | Data: f3b9c487cc82d58de3baa77599e12313ada99e8e9823ad38c46eb419c0f48e429df1c3455ea0ed289980ce23d63816c7da9f44aea19e0aa00c65fcc9a86f05acfac6eb8a7066a16bfec2d86256bcdba34d17493d41ec80ff2d3c8ca510ff9e5c3498744a39b2c59b5f5906dfd0d6325eb9bc90723178c6673141ab2900aef088
H_min: 6.1425 | R: 1130 | Data: 2c51bdbffb022fda8d8fe4d97315d856b66b865e4eeac426a05cdea53a44f255092b80c4c1e1539753d2f928c8447564965286473e03d6a4217946e1846aed9ca54ab882ab6f952d8d531c5ca2e9015bb053c6b3ca30e0f23baeaaab79a1788fa09ace2d7abaabafecc4bcec9354a360ba3128426aaf44ffc4be952ffa2c07b0
H_min: 6.1425 | R: 1114 | Data: 5a631af439a2e551050d40dcabd6f23c51512bac46e098281aba1131130a61bc4220cdb8dc13a97a3dae37607df00766291c0bcc93cd263384190ba1ffad0462ae11c2b53c94a9e3eb3b9abaa9c06a9058c1a7077fe0bace5e6f609b6b819827414876334db3fdf40510365616a94f8011d31637ecebb2aa93bdb00f5c6c1cf0
H_min: 5.7541 | R: 1124 | Data: 574af20ab0eda6beac7f0d5c1ad1263a4fa5de2d18b762612553359052b4b9897820ce69275649c97ec36d496df3a754c8caa004d5183d83af681679591ab0a0cd9511332bdd39ff6a2033bc2b8c0f921c8f8a03f80458b65a6069745484b815a0e21b664654bb80b162a0c06399d89a5da740616ccedb64cadbc7e191bb4c22
H_min: 6.1425 | R: 1120 | Data: 86428fc3a71247ad281ba0c39969e2e747915bca3f2b403daed9a04f12b0dc6eaa51d2e49184cc18ca5f4173ebb17f029a1db28fa97bfd2188fa7f261cb061b7cc698e6a8c884b3f87ddf7a67c67a1fbdae4e8c04a6a8f5881aea21c3675959a14bb0d8434d417442e6178cb76e979d3b15c95f229b8f693e204a51614a64217
H_min: 5.7541 | R: 1116 | Data: 0ff4f5af0406d5c1cc5d74c4a4d820387f1eaeaa937c47454c854a9361a369044601899af9102154ea188782a752a84c6fe345c802fab5cfd32a878eeeb059f0296fd6a5fbe303042a3cc9092ae2d10e6cdf95dd6fbcb8d00a88c2a62c0f248ef8566632765f0186d4f701826681b0f073546676071914e8e61e77f5a7d1f512
H_min: 5.9320 | R: 1123 | Data: 0c8e5df1c4f9f928ef4a606b62369d0badafa2e9ee48fefa64c326b7abf8c51ade0f0d1aedfcd826738380b9296292a3098860036487e9238aa42a51fffddf7b27e7e2f78dd077a2b818f9cf7f694da70c251559a6e97dca615064cf1b2bddfbf3ce53580b17bffcac368230bc821b5214d0dc813f7da756375f027524fe0499
H_min: 6.1425 | R: 1122 | Data: cb26e27077a10a0824356f71303b1a65e0be58ba15b24cf8d49b49b6aec1c5578b28c27556ca4f50ba2b6431fb72a42609e5be502678c8776a44e49851171c4de959d0372a294dd8a4944feb925aea017b8a652a102166ae0fb419f71c92fb66f92214527253765c8f2136c5610ec602d3d8c7d20852929cbb7c1b1ddd53fd13
H_min: 5.9320 | R: 1116 | Data: 7baa0afe0200977a44ea671b2e5b5e5dd77f5c560212b313ba3ec3f634aaf283cce8c200668275d009b6d4d12cb7e366d804a58138c9ecfd1b623666cf6a9458b88c3ff19cf1ad2ab3483941bc27283a4add71f3a0d2f17186f22a5b5ca608732fd0a345eceadb21c1f4571374b0ebef741137169e4f27a81e1a78140721e45f
H_min: 6.1425 | R: 1123 | Data: c4600f9b1c928f3bb0621d3af2c4e21e79faf2fb5046c730758c3d49c6ece90042c21aa73e7c7a8a66d9afcb7496858c4377ae424b88e29b0281e666149e298764de089c6b1eb85d9f899a9a264c55344e4818d25b4964bdeece1ff7665c36dc365e430e2edf64fffc4c7d19f4c8510e545dc60aba8cc2ad8c507a1077dcf4f6
H_min: 6.1425 | R: 1105 | Data: 6b06df009551bb1665eec0225a7cf6b51a347cb4e3fd77ff164af2bbd028e48d2717e582bcf71f7477f3077b573f4c8c731dfb5d24d913ef494b4f31ae98538b2ef89891f6ed57895c242a5d97252dfe75ac36ad36488e7e7d88641dcc59064748ded228036123fbf903f1f1e235003acd77bc73fb822515cc908aca7968e769
H_min: 5.7541 | R: 1128 | Data: 8712c1868f8510a0644a293e7db3d4a5ee6d1dd11eee046c8dde98737ec3e3e17c740ccfe1b71369dbd8091ada818bac3ddad61eb15a45a371dd965a802443d102de4a2e1459df0a67afc32395c0a567b8ccf2052fb6c6793b6ed739ea66d7e3fb3fcb3911c8f2dc0bfd8d463e193ffaa6fe6dbbc9a934b64ee94d53203c0fdc
H_min: 5.9320 | R: 1133 | Data: 075f3a8dd1249075e2f3c33aed9771f97aed2e710a9d4593cd338d8754793a0be2112b31114ed1be89ab484338007028e189b7d241542711423545f7dc92e11a32402e380f492219828f158f6da01a73cbeb82c7ebef44763321ebcd5cbd1e95a526e8ffedbc34d9f8f2d622981764901628dae2906b855e62ac70d568ccd52c
H_min: 5.4641 | R: 1127 | Data: c91ab1b33ce7e363c24c47d193bcaecd9baef3d997c479869398b3a5b793280df866ba1d24066677fe453676f056d3d31732ecae913c6a50b16d3ce4df9b53ee9a7506aa359eb28e36026910aa85d8c8810ddeed952f6620732f58b3c6c51d81403daa520289167881bca380f4963abec43533ffc3dbacb3f758b45847bdcc4a
H_min: 6.1425 | R: 1122 | Data: d2e6579116313f6400673d4004c7c23a71bb139c9bbb175483ed51217b2a280e10a092a0f68d5029aeb763c79d445dc4a8f83ccc353d19152d6ed0e74cb324a8541cb74011be67da546dfed6acabd8e57aa32a1dc86f3e1b61030a4591421dea48087a799896682a45ebac5ee765a7a38bb9679f329cc218a74d111cf13d3448
H_min: 5.9320 | R: 1123 | Data: 2109849490d100959b1bea9b762b03e7b1cb25a9276e98379637f6ba6efc6c08950336749cd9719f71f664845b2d0b7c2dbc88eec06ca64d174f0a42681e4391eef486fd9724ab0986991e4ac82f21b0bb0e41f9991c616a4d46735e2c6003e2863bc9baa994a7285dc15fbf6680f9d69250c02bdadf3b24b3ff5f47455bcfbc
H_min: 6.1425 | R: 1150 | Data: e2a0c4dbe0e7c3c0fe4abb503bba64e11b24451078523d5db8d8392bf62880e4558938df82f272c3716afcf4854172da0bf42324d6a60d5910542b6654d6b5622bf7fac4b3bfcadc891dbd51796f1a4b619ab4a1259279c24f7ef8c5aff5f1a16b95f68fd4bcd9276f98ab7c92e0c515622d72e1ffa25db45b9477410a155bfc
H_min: 5.7541 | R: 1112 | Data: 1dd2918997112b8c0898627c43326bcfe544f8c03507d2915d3f777a0e2ff19af3da5e85f643c4688e82fd5e9302e04a5d13f8cd096bdad400cceee7a10fb48730a2f5963c1fbe00aaef24b123e1c9cce658f2a9288fe319de7734e73620298ceb1696e042e7e59f6f084696ccbd309940c589de118d6672acfc68aa46656ae6
H_min: 5.7541 | R: 1094 | Data: 0b7deb64e50e4cc1f077fde4368000ec9bd8d6da58c279d80eba987885d47d74012def5ef0c1ae4c8e2dbbf812cd738cc95b16dcb2300d7955fbcaf9e3e39b4c3d7e977ce5c4d357061bcb4e5c302aff61315e232716544f35313f82d4ae3ff63a4d14f2165f8d21fdff5dbd0f3f010ad86bab2c81249a5d4e6911f506bf7a03
H_min: 5.9320 | R: 1125 | Data: b4916cb6396b42b26e8ab99afe65e5ce934a8d9904ae6c0d9524f43e651209bbc55339f189e0f06908b66a4fe09f5a0778a97575a0e60f10b3ceb4d178024fe866d9096399c8107e58779256f3d6130a553c257d8944c3c793c8229b17f6a1dacf33c3691bc47e6618b8dddd6a8ec3e57606fb30866f7e52c161e949c5c37f42
H_min: 5.9320 | R: 1140 | Data: 7852df8596fb53ceeb607cef1f30f8b8022c49d0c05654c7822dbb6532dbf127e296fdf71edd44e9650e389f22cc79bd4ad15a4dfcc6d03add8bcf6b0024392d598cd9567180c5f1af04717f82d28cd26f5f7afbf8a444e43e9f6f3e678c6d493cd4ff2c620ef802b15dd34e9d3aff73c200f1d8ee7386895a16aa40f0d8ecc6
H_min: 5.4641 | R: 1118 | Data: 8f67bac39c7754ddeb0a0862b6f8ac71d73a16ed32be52529a3449f0d4d5f6625d3b0bf4081097602f8de7ead14d5246f5fdab3ae5961d7e28de869fbbe2fa8381f9b86543d6b398e61dbc5a3704188f5bf890e3cfc23e6968b459af0e2a0cedcdec624222d9d39de0bd085b50d66278e2bc61100ee86b5940afcb57ca825cf2
H_min: 6.1425 | R: 1103 | Data: f48a0ad677b6c785de20caa35ec363ba9fb28813bb7f1269cad3689dbdd2d658a1fa7ae18de69569d28cfb27e880c3cb8c51a8b813812db4c3357b22e2e7d932de6a0343e6073efd216f3c0dfb8aacaa4a768c5c2a68febe7b556a0522f50e1b736fc0b7c22af56be99f27844ee4c5f8d46b7ea4b2850432ee6d5df4a6519b5b
H_min: 5.7541 | R: 1109 | Data: 88231cc45c597cbd7210fdadb9ff61a7724b1c6f6c2a21544af50e9787693e4eebd4884e2f695765b577efc29ed730461505cd6c5cf48a2df3f2d24d542de99dcbf128924cfeda1ce40ca1f7de458575a121a8a73a32a7dc7eb9bd38b8142d85e4a204c16c4b0b45ec5713903a8cce67e060fe49ab779fce3c0fbfac26d941b5
H_min: 5.9320 | R: 1097 | Data: b0ca0ec3d0e156efb26dcecd3d8286f97f368502725423756f7a7598734888c5bd8021a3e5400c6f4e7424b6dcf71548baefc151e8d3765d7bdf030b5b72f5001a0f3eb0d67394a8f039dfb984b5c766e7dce1edcb89094af0d82b1fd912b96f44efcbcea402d9433c335f5030a52eeced47d8d5eaab69641ef33b7585c5692a
H_min: 5.7541 | R: 1123 | Data: 96a6f57a7e110eede0c0f213a1f0860c7b0f0ba8e9a7a9cc4548ae0ec53e6e67f7be34806978d99a30a844aa2af23e8b1b5877b035ba348d3428be5aaabccb1256a20565b27598004464824328d132a97335c0263403fbf28ad529ce88368d8bca4398be117b9364a67ceacaf3f888e53d9dfe83171e912b036c1f96f2a0d6db
H_min: 5.6000 | R: 1108 | Data: 03bf1d4d3076a495cdb37c2b48c8b2edc2e1f7bce08e8f7fa017f8bd1a33f1e8ee9da5b58799565c008a9e954443eb63b3c41e881bd9a6264ba17ea0fe8cb812a237ec3bb793a458206402f5d1386ad1a2bf554292cf2cf878b19c3b259f3fc18472b54c6da67cd7286f6b501c7ae5b2401a141626d8771de072aed0a8fc51c2
H_min: 6.1425 | R: 1121 | Data: 060055c5938f933ce5919bcf71c6e498085922ccd4e2f9142c7c033708105d08fd88fcace60f4185e369a308326fb8d019b2a2e7eb3d6fc1bd449f57f8429bb111fabaf17b6d0304fd4150680aad7226ac3b90ff8c31a3520bfec1f9cdbc053f5e09662ce1f787e130e9e492fa6f6d447b0804ffb1512fa6088078e829ab9742
H_min: 5.9320 | R: 1141 | Data: b3f6a8cf67c560ed7a57ccbbc5f7467b3fa564e35b02bd7e4279b6fa30f2faa2a76d2ad3def0a5e5f025a924d4e7ae360949964ed3e12db699413f4b80e85ee9277011f29c6f7f2c0eb5a140aff9d4d565ffc1d6eba44c3d9d017ebe22007ea01af9fca6e5d82866f5c0dc6b5a78ba69d70035e94b76ce8e38cc458ea8586732
H_min: 6.1425 | R: 1109 | Data: d33be7edd0c528ee1e856c9cab97f28c62af6a754d3d18cd3b233b6ff4ea6a07de785436a4290f10a946c4081940a38b9b2420fb259e7d13fac473154f425cfde8ada27e670e651b31dfc7f2b94e9d19f86e0ca5ade6046171e58cd27363311eaf2f9ee6508b5509000589167a0f42c7a02213a9e55342ca195a4642a47406e9
H_min: 5.9320 | R: 1118 | Data: 288e7c71c5154043113aed449e6045fd38701605ca4481589ce40854480844f47d4e3d5b9de9c76806b0cb5947e0066cd44e7760665b0d40d95f7c9f38b464f3875a6e92dde225dc307f48b9a0b9eaadccfe1f1a4424c14aa42bfdedea30dab6b196c0500047e891c5ba50df4dbdad58e0f9d601c7139205e991ce2d30268533
H_min: 5.9320 | R: 1104 | Data: ef5889e49124b0babf233377344604a34c6592b984d93b01c8552ea8ab6a3a27f8dab763d63cd873d277b34a304f7ce543ffb1b93c73dd1eac2fa92756c4b53e2c04cbee79bbfedef3bd3b500e6532f3f3030a7111820a3b699c72c99a928a8227c99bce3a41290f31594bc2a45c42db95ae95b881ea748d4fdff2e1adeaf733
H_min: 6.1425 | R: 1116 | Data: 7828ab2869d1b172f475e26a34cd987ee20399a5a5fb040996d60a703d50da4b4a0ea563ceb08b2a2cf32af1fed3edee1d5c374c8567f29354aeeb4e60a526c65cdccd759c8d3fdbcbe86cb7222b0f7e1ecd2b378811974552e14d174fed180f6e45484f704986922765a179ae5d8a38ce3149a89d114b3369e31217dcb1c7a2
H_min: 5.7541 | R: 1114 | Data: d20baeba808a115f99c6c34a79749d57b4af27d1f058bf356d2fff69e74590fbfd84e5469c86974a2e52f20ddb1f5a00682dfd264ccc6dc9e5caa865387c765c39eaa8df22b8b2f865a7832b8fb0fb184423fedc5fc4d203ef9ae2d7bd11eae270d287e6a133e72b2e1bfc2071f03b09afdb2cf3f173f241ec9b266615c0fe7f
H_min: 5.9320 | R: 1133 | Data: db13224a4c3e39dbb4d56814d0dc0ccab9fc5ee2e6791490013c6ef8add66c184cd8bca28743035c86834cf912edd388dd4a28ed6982a989d68da7a50c2e322d108a28dc13c1fc7bf9c74efd267a6448904876c48eb62ef92215de811f1311968adfb05f48b146f0b4856e5ea7f2aecf1e5b7a8422cdddeefb0010361f9e3449
H_min: 5.9320 | R: 1120 | Data: e7f78a1a151876620f865cebe54214b8dc2338242f041ee14cffc0f3351663ab29a02df34bb5f7e23c2d1729d46283edfe73ea94dce566c03c9857719076ce3a04340f00a3cc987b41f00f7aec5a65c56e342ffd7460ca9fbf29d2afb4ac66ddf4651e5096c6cd9212207abd9ab7cc9287836600d57d0627f092b1623a8ca721
H_min: 5.9320 | R: 1121 | Data: b27121002db22fd007aabce55d855fccc4d06359912c7f8502753ea5fc1cfe5bf021a712025613c7f7e51d2729b80a043be9cff09b02270ce7735a390c6c8f83b3c0b1d3d6b3971fe51394f852f4c7500d9423a390ca186b2576dc0e35cc40d79d1d2804482741f3de04673cab17a69a70ceaf5128a1f84a2ce02fd5643ec73b
H_min: 5.9320 | R: 1134 | Data: 6a667e27bda352edc0fef77c268d83f390e0bd25def6dab5c455a52c0491697077f8acf0c7b8410be21a915a83e738e84d40fe16acb9debe830d0793155baf9c67d29350b151919f910ce6c013df8c69de36f9b5b120f0950c611116d2ef9e90d8cd6dfbb0237a871aedc7e0b909d7b8c1b832fe0a3babcfff480cf3ee9381d9
H_min: 6.1425 | R: 1138 | Data: 037b60ae0fd269ad8eba1857dd5c5b5eef98b8dbc7736fa911f61fb6c23fc8e7fc8d735d2ef264e6f1a41da6631ec535eda41dc953374bfae59202f3cdf7f3006a7ab007a16cc366fe94fc31f81178100bf67018d1872ac186b4994f31066053887df91beab8a5a6a411568d86889ec0d7247d01e7b3582e0448f2ffa354ec5f
H_min: 5.9320 | R: 1114 | Data: 100f242ea76056366d3a7bb0c573992cc117141d51b4f299dd30b81518c0f4677037f488b8cdc8ca4468b45e0ed8ad704afed16be0ef2288ea5a250c54fa0785818f91f0cf5cb1036cc70c97508202c067488a3fee4bbdd747272cf2f052ba356e723b62dfda9d2e0702a6af65e8db40bec33b8e096d5f5e4a659e6bb020ebb6
H_min: 6.1425 | R: 1117 | Data: 3dbd2b2d78e8c3cc5ebba41f04cfc2266db5198de43b521fe071d1f2c3eab4fa5db41f7cd8af5af9bea8a7caf072b48ef3ba9bd105f610160a82c1055224a58e25f32cff4c6d9b25b99dd2a8bc65bf9560a8f2934f783969a41c14ba83debbf33e676b623a771db70c85777aca7a4def8b4fec45b03f0c39657c7639a9f03f6d
H_min: 5.6000 | R: 1127 | Data: 413c31a110856361b662f9a730ef7a1649cfd953d32f45170f9cd2a8843b36d666e00d67e7a51a8063e4672aa1fc2284dfd5d537d48481d09795dbe7301e536ba8ac638022ae76d3a3572e781ff20da06ff0eefffc43277c8f25babdda7790e6e9a55fbd986f2d8d18c11c9424d79bb5c9495d71d80b36d6f43517ad1f6db94e
H_min: 5.6000 | R: 1106 | Data: 8313c78f60be28ecd70e69079f9c3276c54b5e895e04a36772d9eef4fe3de385b88a1656ad9baeccda9a7d334a075d9a6c6d970c1de4b6ce0bd955b62b5958af02bc93b26aa3b20bf159405d4b0e8c8b26369d5d146941808aea506f9e971fb68e11d13fd599ebce09c87691462873c5b88907bac8e9e8205534eb1f1010d019
H_min: 5.9320 | R: 1146 | Data: 562155073769a7fa3044383cd64977b270422af5451639eecd38d3f68b4f2cbf5c7102acdb20a012417b2d925edf855556facd31c5f446fb76269de4f09cd61c90677cec9b32342885298bac35bd7f0e5c4529c478a365d4425b8623bf9c0fa0b54b323dd059c18de5bde56b1a6f4e5701f887281ae2c984ff0d324e9d314f62
